n_estimators,criterion,max_depth,min_samples_split,min_samples_leaf,bootstrap,class_weight,max_features,accuracy,f1_score,recall,precision,roc_auc,cv_score,train_score,overfitting
300,gini,4,6,1,False,,sqrt,0.7804597701149425,0.17316017316017315,0.09828009828009827,0.7272727272727273,0.8221520982211155,0.7806208012097474,0.7899654974123059,OK
300,gini,4,6,1,False,,log2,0.7804597701149425,0.17316017316017315,0.09828009828009827,0.7272727272727273,0.8221520982211155,0.7806208012097474,0.7899654974123059,OK
300,gini,4,6,1,True,balanced,sqrt,0.7350574712643678,0.5805277525022747,0.7837837837837838,0.46098265895953755,0.8241556703672234,0.7212477379211186,0.7311673375503163,OK
300,gini,4,6,1,True,balanced,log2,0.7350574712643678,0.5805277525022747,0.7837837837837838,0.46098265895953755,0.8241556703672234,0.7212477379211186,0.7311673375503163,OK
300,gini,4,6,1,True,,sqrt,0.7804597701149425,0.16956521739130437,0.09582309582309582,0.7358490566037735,0.8232432801074961,0.7822023971838667,0.7889591719378953,OK
300,gini,4,6,1,True,,log2,0.7804597701149425,0.16956521739130437,0.09582309582309582,0.7358490566037735,0.8232432801074961,0.7822023971838667,0.7889591719378953,OK
300,gini,4,6,2,False,balanced,sqrt,0.7373563218390805,0.582648401826484,0.7837837837837838,0.4636627906976744,0.8218295360080806,0.7198104398555575,0.7290109258194365,OK
300,gini,4,6,2,False,balanced,log2,0.7373563218390805,0.582648401826484,0.7837837837837838,0.4636627906976744,0.8218295360080806,0.7198104398555575,0.7290109258194365,OK
300,gini,4,6,2,False,,sqrt,0.7804597701149425,0.17316017316017315,0.09828009828009827,0.7272727272727273,0.8220838993532168,0.7806208012097474,0.7899654974123059,OK
300,gini,4,6,2,False,,log2,0.7804597701149425,0.17316017316017315,0.09828009828009827,0.7272727272727273,0.8220838993532168,0.7806208012097474,0.7899654974123059,OK
300,gini,4,6,2,True,balanced,sqrt,0.7339080459770115,0.5794732061762035,0.7837837837837838,0.4596541786743516,0.824245987786873,0.7215353008255039,0.7314548591144335,OK
300,gini,4,6,2,True,balanced,log2,0.7339080459770115,0.5794732061762035,0.7837837837837838,0.4596541786743516,0.824245987786873,0.7215353008255039,0.7314548591144335,OK
300,gini,4,6,2,True,,sqrt,0.7810344827586206,0.1735357917570499,0.09828009828009827,0.7407407407407407,0.823226691193683,0.7823461786360595,0.7892466935020126,OK
300,gini,4,6,2,True,,log2,0.7810344827586206,0.1735357917570499,0.09828009828009827,0.7407407407407407,0.823226691193683,0.7823461786360595,0.7892466935020126,OK
300,gini,4,6,4,False,balanced,sqrt,0.7373563218390805,0.582648401826484,0.7837837837837838,0.4636627906976744,0.8219198534277303,0.7193793020815258,0.7290109258194365,OK
300,gini,4,6,4,False,balanced,log2,0.7373563218390805,0.582648401826484,0.7837837837837838,0.4636627906976744,0.8219198534277303,0.7193793020815258,0.7290109258194365,OK
300,gini,4,6,4,False,,sqrt,0.7816091954022989,0.1810344827586207,0.10319410319410319,0.7368421052631579,0.8220212301232557,0.7807645826619402,0.78953421506613,OK
300,gini,4,6,4,False,,log2,0.7816091954022989,0.1810344827586207,0.10319410319410319,0.7368421052631579,0.8220212301232557,0.7807645826619402,0.78953421506613,OK
300,gini,4,6,4,True,balanced,sqrt,0.7350574712643678,0.581289736603088,0.7862407862407862,0.4610951008645533,0.8241630432178069,0.7212480477949379,0.7310235767682576,OK
300,gini,4,6,4,True,balanced,log2,0.7350574712643678,0.581289736603088,0.7862407862407862,0.4610951008645533,0.8241630432178069,0.7212480477949379,0.7310235767682576,OK
300,gini,4,6,4,True,,sqrt,0.782183908045977,0.18142548596112312,0.10319410319410319,0.75,0.8231677083890137,0.7819148342794815,0.7893904542840713,OK
300,gini,4,6,4,True,,log2,0.782183908045977,0.18142548596112312,0.10319410319410319,0.75,0.8231677083890137,0.7819148342794815,0.7893904542840713,OK
300,gini,5,2,1,False,balanced,sqrt,0.7413793103448276,0.5894160583941606,0.7936117936117936,0.46879535558780844,0.8273130936296729,0.7244115496169959,0.7468372627947096,OK
300,gini,5,2,1,False,balanced,log2,0.7413793103448276,0.5894160583941606,0.7936117936117936,0.46879535558780844,0.8273130936296729,0.7244115496169959,0.7468372627947096,OK
300,gini,5,2,1,False,,sqrt,0.7839080459770115,0.2231404958677686,0.13267813267813267,0.7012987012987013,0.8257740110703351,0.7860834634803375,0.8041978148361127,OK
300,gini,5,2,1,False,,log2,0.7839080459770115,0.2231404958677686,0.13267813267813267,0.7012987012987013,0.8257740110703351,0.7860834634803375,0.8041978148361127,OK
300,gini,5,2,1,True,balanced,sqrt,0.7390804597701149,0.5842490842490843,0.7837837837837838,0.4656934306569343,0.8280079847971821,0.7275736053612303,0.749568717653824,OK
300,gini,5,2,1,True,balanced,log2,0.7390804597701149,0.5842490842490843,0.7837837837837838,0.4656934306569343,0.8280079847971821,0.7275736053612303,0.749568717653824,OK
300,gini,5,2,1,True,,sqrt,0.7867816091954023,0.23505154639175257,0.14004914004914004,0.7307692307692307,0.8278715870613845,0.7857960038672254,0.8046290971822887,OK
300,gini,5,2,1,True,,log2,0.7867816091954023,0.23505154639175257,0.14004914004914004,0.7307692307692307,0.8278715870613845,0.7857960038672254,0.8046290971822887,OK
300,gini,5,2,2,False,balanced,sqrt,0.7419540229885058,0.5899543378995434,0.7936117936117936,0.4694767441860465,0.827289131865276,0.7249866754257667,0.7464059804485337,OK
300,gini,5,2,2,False,balanced,log2,0.7419540229885058,0.5899543378995434,0.7936117936117936,0.4694767441860465,0.827289131865276,0.7249866754257667,0.7464059804485337,OK
300,gini,5,2,2,False,,sqrt,0.7839080459770115,0.2231404958677686,0.13267813267813267,0.7012987012987013,0.8258458963635257,0.7855082343802937,0.8043415756181713,OK
300,gini,5,2,2,False,,log2,0.7839080459770115,0.2231404958677686,0.13267813267813267,0.7012987012987013,0.8258458963635257,0.7855082343802937,0.8043415756181713,OK
300,gini,5,2,2,True,balanced,sqrt,0.7396551724137931,0.5870556061987237,0.7911547911547911,0.4666666666666667,0.8283342334355088,0.7269983762611865,0.7475560667050029,OK
300,gini,5,2,2,True,balanced,log2,0.7396551724137931,0.5870556061987237,0.7911547911547911,0.4666666666666667,0.8283342334355088,0.7269983762611865,0.7475560667050029,OK
300,gini,5,2,2,True,,sqrt,0.7873563218390804,0.23553719008264462,0.14004914004914004,0.7402597402597403,0.8277001682853146,0.785939785319418,0.8039102932719954,OK
300,gini,5,2,2,True,,log2,0.7873563218390804,0.23553719008264462,0.14004914004914004,0.7402597402597403,0.8277001682853146,0.785939785319418,0.8039102932719954,OK
300,gini,5,2,4,False,balanced,sqrt,0.7425287356321839,0.5904936014625228,0.7936117936117936,0.47016011644832606,0.8273407418193615,0.7236931588123982,0.7464059804485337,OK
300,gini,5,2,4,False,balanced,log2,0.7425287356321839,0.5904936014625228,0.7936117936117936,0.47016011644832606,0.8273407418193615,0.7236931588123982,0.7464059804485337,OK
300,gini,5,2,4,False,,sqrt,0.7827586206896552,0.2190082644628099,0.13022113022113022,0.6883116883116883,0.8252781868685845,0.7866584859978349,0.8034790109258194,OK
300,gini,5,2,4,False,,log2,0.7827586206896552,0.2190082644628099,0.13022113022113022,0.6883116883116883,0.8252781868685845,0.7866584859978349,0.8034790109258194,OK
300,gini,5,2,4,True,balanced,sqrt,0.7373563218390805,0.5841674249317561,0.7886977886977887,0.4638728323699422,0.82784209565905,0.7258482279349183,0.7459746981023577,OK
300,gini,5,2,4,True,balanced,log2,0.7373563218390805,0.5841674249317561,0.7886977886977887,0.4638728323699422,0.82784209565905,0.7258482279349183,0.7459746981023577,OK
300,gini,5,2,4,True,,sqrt,0.7867816091954023,0.23505154639175257,0.14004914004914004,0.7307692307692307,0.8273481146699451,0.7859399919019642,0.8029039677975848,OK
300,gini,5,2,4,True,,log2,0.7867816091954023,0.23505154639175257,0.14004914004914004,0.7307692307692307,0.8273481146699451,0.7859399919019642,0.8029039677975848,OK
300,gini,5,4,1,False,balanced,sqrt,0.7419540229885058,0.5907019143117593,0.7960687960687961,0.46956521739130436,0.8272227762100229,0.7249866754257667,0.7472685451408856,OK
300,gini,5,4,1,False,balanced,log2,0.7419540229885058,0.5907019143117593,0.7960687960687961,0.46956521739130436,0.8272227762100229,0.7249866754257667,0.7472685451408856,OK
300,gini,5,4,1,False,,sqrt,0.7839080459770115,0.2231404958677686,0.13267813267813267,0.7012987012987013,0.8259140952314247,0.7862272449325302,0.8037665324899368,OK
300,gini,5,4,1,False,,log2,0.7839080459770115,0.2231404958677686,0.13267813267813267,0.7012987012987013,0.8259140952314247,0.7862272449325302,0.8037665324899368,OK
300,gini,5,4,1,True,balanced,sqrt,0.7390804597701149,0.5857664233576643,0.7886977886977887,0.46589259796806964,0.8284669447460146,0.7272858358742986,0.7481311098332375,OK
300,gini,5,4,1,True,balanced,log2,0.7390804597701149,0.5857664233576643,0.7886977886977887,0.46589259796806964,0.8284669447460146,0.7272858358742986,0.7481311098332375,OK
300,gini,5,4,1,True,,sqrt,0.7873563218390804,0.23236514522821577,0.1375921375921376,0.7466666666666667,0.8277591510899838,0.7868026806151203,0.8041978148361127,OK
300,gini,5,4,1,True,,log2,0.7873563218390804,0.23236514522821577,0.1375921375921376,0.7466666666666667,0.8277591510899838,0.7868026806151203,0.8041978148361127,OK
300,gini,5,4,2,False,balanced,sqrt,0.7419540229885058,0.5899543378995434,0.7936117936117936,0.4694767441860465,0.827289131865276,0.7249866754257667,0.7464059804485337,OK
300,gini,5,4,2,False,balanced,log2,0.7419540229885058,0.5899543378995434,0.7936117936117936,0.4694767441860465,0.827289131865276,0.7249866754257667,0.7464059804485337,OK
300,gini,5,4,2,False,,sqrt,0.7839080459770115,0.2231404958677686,0.13267813267813267,0.7012987012987013,0.8258458963635257,0.7855082343802937,0.8043415756181713,OK
300,gini,5,4,2,False,,log2,0.7839080459770115,0.2231404958677686,0.13267813267813267,0.7012987012987013,0.8258458963635257,0.7855082343802937,0.8043415756181713,OK
300,gini,5,4,2,True,balanced,sqrt,0.7396551724137931,0.5870556061987237,0.7911547911547911,0.4666666666666667,0.8283342334355088,0.7269983762611865,0.7475560667050029,OK
300,gini,5,4,2,True,balanced,log2,0.7396551724137931,0.5870556061987237,0.7911547911547911,0.4666666666666667,0.8283342334355088,0.7269983762611865,0.7475560667050029,OK
300,gini,5,4,2,True,,sqrt,0.7873563218390804,0.23553719008264462,0.14004914004914004,0.7402597402597403,0.8277001682853146,0.785939785319418,0.8039102932719954,OK
300,gini,5,4,2,True,,log2,0.7873563218390804,0.23553719008264462,0.14004914004914004,0.7402597402597403,0.8277001682853146,0.785939785319418,0.8039102932719954,OK
300,gini,5,4,4,False,balanced,sqrt,0.7425287356321839,0.5904936014625228,0.7936117936117936,0.47016011644832606,0.8273407418193615,0.7236931588123982,0.7464059804485337,OK
300,gini,5,4,4,False,balanced,log2,0.7425287356321839,0.5904936014625228,0.7936117936117936,0.47016011644832606,0.8273407418193615,0.7236931588123982,0.7464059804485337,OK
300,gini,5,4,4,False,,sqrt,0.7827586206896552,0.2190082644628099,0.13022113022113022,0.6883116883116883,0.8252781868685845,0.7866584859978349,0.8034790109258194,OK
300,gini,5,4,4,False,,log2,0.7827586206896552,0.2190082644628099,0.13022113022113022,0.6883116883116883,0.8252781868685845,0.7866584859978349,0.8034790109258194,OK
300,gini,5,4,4,True,balanced,sqrt,0.7373563218390805,0.5841674249317561,0.7886977886977887,0.4638728323699422,0.82784209565905,0.7258482279349183,0.7459746981023577,OK
300,gini,5,4,4,True,balanced,log2,0.7373563218390805,0.5841674249317561,0.7886977886977887,0.4638728323699422,0.82784209565905,0.7258482279349183,0.7459746981023577,OK
300,gini,5,4,4,True,,sqrt,0.7867816091954023,0.23505154639175257,0.14004914004914004,0.7307692307692307,0.8273481146699451,0.7859399919019642,0.8029039677975848,OK
300,gini,5,4,4,True,,log2,0.7867816091954023,0.23505154639175257,0.14004914004914004,0.7307692307692307,0.8273481146699451,0.7859399919019642,0.8029039677975848,OK
300,gini,5,6,1,False,balanced,sqrt,0.7402298850574712,0.589090909090909,0.7960687960687961,0.4675324675324675,0.8272743861641085,0.7242678714560764,0.7474123059229443,OK
300,gini,5,6,1,False,balanced,log2,0.7402298850574712,0.589090909090909,0.7960687960687961,0.4675324675324675,0.8272743861641085,0.7242678714560764,0.7474123059229443,OK
300,gini,5,6,1,False,,sqrt,0.7844827586206896,0.2236024844720497,0.13267813267813267,0.7105263157894737,0.825840366725588,0.7865147045456424,0.8040540540540541,OK
300,gini,5,6,1,False,,log2,0.7844827586206896,0.2236024844720497,0.13267813267813267,0.7105263157894737,0.825840366725588,0.7865147045456424,0.8040540540540541,OK
300,gini,5,6,1,True,balanced,sqrt,0.7385057471264368,0.585232452142206,0.7886977886977887,0.4652173913043478,0.8284558854701389,0.7269984795524597,0.746693502012651,OK
300,gini,5,6,1,True,balanced,log2,0.7385057471264368,0.585232452142206,0.7886977886977887,0.4652173913043478,0.8284558854701389,0.7269984795524597,0.746693502012651,OK
300,gini,5,6,1,True,,sqrt,0.7873563218390804,0.23236514522821577,0.1375921375921376,0.7466666666666667,0.8278752734866763,0.7849337283191617,0.8037665324899368,OK
300,gini,5,6,1,True,,log2,0.7873563218390804,0.23236514522821577,0.1375921375921376,0.7466666666666667,0.8278752734866763,0.7849337283191617,0.8037665324899368,OK
300,gini,5,6,2,False,balanced,sqrt,0.7413793103448276,0.5901639344262295,0.7960687960687961,0.46888567293777134,0.8273665467964042,0.7249868820083127,0.7474123059229443,OK
300,gini,5,6,2,False,balanced,log2,0.7413793103448276,0.5901639344262295,0.7960687960687961,0.46888567293777134,0.8273665467964042,0.7249868820083127,0.7474123059229443,OK
300,gini,5,6,2,False,,sqrt,0.7844827586206896,0.2236024844720497,0.13267813267813267,0.7105263157894737,0.8257979728347319,0.786227141641257,0.8046290971822887,OK
300,gini,5,6,2,False,,log2,0.7844827586206896,0.2236024844720497,0.13267813267813267,0.7105263157894737,0.8257979728347319,0.786227141641257,0.8046290971822887,OK
300,gini,5,6,2,True,balanced,sqrt,0.7396551724137931,0.5870556061987237,0.7911547911547911,0.4666666666666667,0.8281959924870652,0.7269984795524596,0.746262219666475,OK
300,gini,5,6,2,True,balanced,log2,0.7396551724137931,0.5870556061987237,0.7911547911547911,0.4666666666666667,0.8281959924870652,0.7269984795524596,0.746262219666475,OK
300,gini,5,6,2,True,,sqrt,0.7879310344827586,0.2391752577319588,0.14250614250614252,0.7435897435897436,0.8279526884178047,0.784789946866969,0.8037665324899368,OK
300,gini,5,6,2,True,,log2,0.7879310344827586,0.2391752577319588,0.14250614250614252,0.7435897435897436,0.8279526884178047,0.784789946866969,0.8037665324899368,OK
300,gini,5,6,4,False,balanced,sqrt,0.7425287356321839,0.5904936014625228,0.7936117936117936,0.47016011644832606,0.8273407418193615,0.7236931588123982,0.7464059804485337,OK
300,gini,5,6,4,False,balanced,log2,0.7425287356321839,0.5904936014625228,0.7936117936117936,0.47016011644832606,0.8273407418193615,0.7236931588123982,0.7464059804485337,OK
300,gini,5,6,4,False,,sqrt,0.7827586206896552,0.2190082644628099,0.13022113022113022,0.6883116883116883,0.8252781868685845,0.7866584859978349,0.8034790109258194,OK
300,gini,5,6,4,False,,log2,0.7827586206896552,0.2190082644628099,0.13022113022113022,0.6883116883116883,0.8252781868685845,0.7866584859978349,0.8034790109258194,OK
300,gini,5,6,4,True,balanced,sqrt,0.7373563218390805,0.5841674249317561,0.7886977886977887,0.4638728323699422,0.82784209565905,0.7258482279349183,0.7459746981023577,OK
300,gini,5,6,4,True,balanced,log2,0.7373563218390805,0.5841674249317561,0.7886977886977887,0.4638728323699422,0.82784209565905,0.7258482279349183,0.7459746981023577,OK
300,gini,5,6,4,True,,sqrt,0.7867816091954023,0.23505154639175257,0.14004914004914004,0.7307692307692307,0.8273481146699451,0.7859399919019642,0.8029039677975848,OK
300,gini,5,6,4,True,,log2,0.7867816091954023,0.23505154639175257,0.14004914004914004,0.7307692307692307,0.8273481146699451,0.7859399919019642,0.8029039677975848,OK
400,entropy,3,2,1,False,balanced,sqrt,0.7275862068965517,0.5698729582577132,0.7714987714987716,0.45179856115107914,0.8165312212574027,0.7087421601923696,0.7137722829212191,OK
400,entropy,3,2,1,False,balanced,log2,0.7275862068965517,0.5698729582577132,0.7714987714987716,0.45179856115107914,0.8165312212574027,0.7087421601923696,0.7137722829212191,OK
400,entropy,3,2,1,False,,sqrt,0.774712643678161,0.10091743119266056,0.05405405405405406,0.7586206896551724,0.8171929345972857,0.7754453919697233,0.777027027027027,OK
400,entropy,3,2,1,False,,log2,0.774712643678161,0.10091743119266056,0.05405405405405406,0.7586206896551724,0.8171929345972857,0.7754453919697233,0.777027027027027,OK
400,entropy,3,2,1,True,balanced,sqrt,0.7275862068965517,0.5659340659340659,0.7592137592137592,0.4510948905109489,0.8188638068608061,0.7165044993678574,0.7180851063829787,OK
400,entropy,3,2,1,True,balanced,log2,0.7275862068965517,0.5659340659340659,0.7592137592137592,0.4510948905109489,0.8188638068608061,0.7165044993678574,0.7180851063829787,OK
400,entropy,3,2,1,True,,sqrt,0.774712643678161,0.10091743119266056,0.05405405405405406,0.7586206896551724,0.8203319257332762,0.7754453919697232,0.7781771132834963,OK
400,entropy,3,2,1,True,,log2,0.774712643678161,0.10091743119266056,0.05405405405405406,0.7586206896551724,0.8203319257332762,0.7754453919697232,0.7781771132834963,OK
400,entropy,3,2,2,False,balanced,sqrt,0.7275862068965517,0.5698729582577132,0.7714987714987716,0.45179856115107914,0.8165312212574027,0.7087421601923696,0.7137722829212191,OK
400,entropy,3,2,2,False,balanced,log2,0.7275862068965517,0.5698729582577132,0.7714987714987716,0.45179856115107914,0.8165312212574027,0.7087421601923696,0.7137722829212191,OK
400,entropy,3,2,2,False,,sqrt,0.774712643678161,0.10091743119266056,0.05405405405405406,0.7586206896551724,0.8171929345972857,0.7754453919697233,0.777027027027027,OK
400,entropy,3,2,2,False,,log2,0.774712643678161,0.10091743119266056,0.05405405405405406,0.7586206896551724,0.8171929345972857,0.7754453919697233,0.777027027027027,OK
400,entropy,3,2,2,True,balanced,sqrt,0.7275862068965517,0.5659340659340659,0.7592137592137592,0.4510948905109489,0.8188638068608061,0.7163607179156648,0.7180851063829787,OK
400,entropy,3,2,2,True,balanced,log2,0.7275862068965517,0.5659340659340659,0.7592137592137592,0.4510948905109489,0.8188638068608061,0.7163607179156648,0.7180851063829787,OK
400,entropy,3,2,2,True,,sqrt,0.774712643678161,0.10091743119266056,0.05405405405405406,0.7586206896551724,0.8203263960953382,0.7753016105175305,0.7781771132834963,OK
400,entropy,3,2,2,True,,log2,0.774712643678161,0.10091743119266056,0.05405405405405406,0.7586206896551724,0.8203263960953382,0.7753016105175305,0.7781771132834963,OK
400,entropy,3,2,4,False,balanced,sqrt,0.7275862068965517,0.5698729582577132,0.7714987714987716,0.45179856115107914,0.8165293780447567,0.708598378740177,0.7137722829212191,OK
400,entropy,3,2,4,False,balanced,log2,0.7275862068965517,0.5698729582577132,0.7714987714987716,0.45179856115107914,0.8165293780447567,0.708598378740177,0.7137722829212191,OK
400,entropy,3,2,4,False,,sqrt,0.774712643678161,0.10091743119266056,0.05405405405405406,0.7586206896551724,0.8172261124249123,0.775157829065338,0.777027027027027,OK
400,entropy,3,2,4,False,,log2,0.774712643678161,0.10091743119266056,0.05405405405405406,0.7586206896551724,0.8172261124249123,0.775157829065338,0.777027027027027,OK
400,entropy,3,2,4,True,balanced,sqrt,0.7281609195402299,0.5672461116193962,0.7616707616707616,0.4518950437317784,0.8188711797113899,0.7165044993678574,0.7182288671650374,OK
400,entropy,3,2,4,True,balanced,log2,0.7281609195402299,0.5672461116193962,0.7616707616707616,0.4518950437317784,0.8188711797113899,0.7165044993678574,0.7182288671650374,OK
400,entropy,3,2,4,True,,sqrt,0.774712643678161,0.10091743119266056,0.05405405405405406,0.7586206896551724,0.8202932182677118,0.7751578290653379,0.7781771132834963,OK
400,entropy,3,2,4,True,,log2,0.774712643678161,0.10091743119266056,0.05405405405405406,0.7586206896551724,0.8202932182677118,0.7751578290653379,0.7781771132834963,OK
400,entropy,3,4,1,False,balanced,sqrt,0.7275862068965517,0.5698729582577132,0.7714987714987716,0.45179856115107914,0.8165312212574027,0.7087421601923696,0.7137722829212191,OK
400,entropy,3,4,1,False,balanced,log2,0.7275862068965517,0.5698729582577132,0.7714987714987716,0.45179856115107914,0.8165312212574027,0.7087421601923696,0.7137722829212191,OK
400,entropy,3,4,1,False,,sqrt,0.774712643678161,0.10091743119266056,0.05405405405405406,0.7586206896551724,0.8171929345972857,0.7754453919697233,0.777027027027027,OK
400,entropy,3,4,1,False,,log2,0.774712643678161,0.10091743119266056,0.05405405405405406,0.7586206896551724,0.8171929345972857,0.7754453919697233,0.777027027027027,OK
400,entropy,3,4,1,True,balanced,sqrt,0.7275862068965517,0.5659340659340659,0.7592137592137592,0.4510948905109489,0.8188638068608061,0.7165044993678574,0.7180851063829787,OK
400,entropy,3,4,1,True,balanced,log2,0.7275862068965517,0.5659340659340659,0.7592137592137592,0.4510948905109489,0.8188638068608061,0.7165044993678574,0.7180851063829787,OK
400,entropy,3,4,1,True,,sqrt,0.774712643678161,0.10091743119266056,0.05405405405405406,0.7586206896551724,0.8203319257332762,0.7754453919697232,0.7781771132834963,OK
400,entropy,3,4,1,True,,log2,0.774712643678161,0.10091743119266056,0.05405405405405406,0.7586206896551724,0.8203319257332762,0.7754453919697232,0.7781771132834963,OK
400,entropy,3,4,2,False,balanced,sqrt,0.7275862068965517,0.5698729582577132,0.7714987714987716,0.45179856115107914,0.8165312212574027,0.7087421601923696,0.7137722829212191,OK
400,entropy,3,4,2,False,balanced,log2,0.7275862068965517,0.5698729582577132,0.7714987714987716,0.45179856115107914,0.8165312212574027,0.7087421601923696,0.7137722829212191,OK
400,entropy,3,4,2,False,,sqrt,0.774712643678161,0.10091743119266056,0.05405405405405406,0.7586206896551724,0.8171929345972857,0.7754453919697233,0.777027027027027,OK
400,entropy,3,4,2,False,,log2,0.774712643678161,0.10091743119266056,0.05405405405405406,0.7586206896551724,0.8171929345972857,0.7754453919697233,0.777027027027027,OK
400,entropy,3,4,2,True,balanced,sqrt,0.7275862068965517,0.5659340659340659,0.7592137592137592,0.4510948905109489,0.8188638068608061,0.7163607179156648,0.7180851063829787,OK
400,entropy,3,4,2,True,balanced,log2,0.7275862068965517,0.5659340659340659,0.7592137592137592,0.4510948905109489,0.8188638068608061,0.7163607179156648,0.7180851063829787,OK
400,entropy,3,4,2,True,,sqrt,0.774712643678161,0.10091743119266056,0.05405405405405406,0.7586206896551724,0.8203263960953382,0.7753016105175305,0.7781771132834963,OK
400,entropy,3,4,2,True,,log2,0.774712643678161,0.10091743119266056,0.05405405405405406,0.7586206896551724,0.8203263960953382,0.7753016105175305,0.7781771132834963,OK
400,entropy,3,4,4,False,balanced,sqrt,0.7275862068965517,0.5698729582577132,0.7714987714987716,0.45179856115107914,0.8165293780447567,0.708598378740177,0.7137722829212191,OK
400,entropy,3,4,4,False,balanced,log2,0.7275862068965517,0.5698729582577132,0.7714987714987716,0.45179856115107914,0.8165293780447567,0.708598378740177,0.7137722829212191,OK
400,entropy,3,4,4,False,,sqrt,0.774712643678161,0.10091743119266056,0.05405405405405406,0.7586206896551724,0.8172261124249123,0.775157829065338,0.777027027027027,OK
400,entropy,3,4,4,False,,log2,0.774712643678161,0.10091743119266056,0.05405405405405406,0.7586206896551724,0.8172261124249123,0.775157829065338,0.777027027027027,OK
400,entropy,3,4,4,True,balanced,sqrt,0.7281609195402299,0.5672461116193962,0.7616707616707616,0.4518950437317784,0.8188711797113899,0.7165044993678574,0.7182288671650374,OK
400,entropy,3,4,4,True,balanced,log2,0.7281609195402299,0.5672461116193962,0.7616707616707616,0.4518950437317784,0.8188711797113899,0.7165044993678574,0.7182288671650374,OK
400,entropy,3,4,4,True,,sqrt,0.774712643678161,0.10091743119266056,0.05405405405405406,0.7586206896551724,0.8202932182677118,0.7751578290653379,0.7781771132834963,OK
400,entropy,3,4,4,True,,log2,0.774712643678161,0.10091743119266056,0.05405405405405406,0.7586206896551724,0.8202932182677118,0.7751578290653379,0.7781771132834963,OK
400,entropy,3,6,1,False,balanced,sqrt,0.7275862068965517,0.5698729582577132,0.7714987714987716,0.45179856115107914,0.8165312212574027,0.7087421601923696,0.7137722829212191,OK
400,entropy,3,6,1,False,balanced,log2,0.7275862068965517,0.5698729582577132,0.7714987714987716,0.45179856115107914,0.8165312212574027,0.7087421601923696,0.7137722829212191,OK
400,entropy,3,6,1,False,,sqrt,0.774712643678161,0.10091743119266056,0.05405405405405406,0.7586206896551724,0.8171929345972857,0.7754453919697233,0.777027027027027,OK
400,entropy,3,6,1,False,,log2,0.774712643678161,0.10091743119266056,0.05405405405405406,0.7586206896551724,0.8171929345972857,0.7754453919697233,0.777027027027027,OK
400,entropy,3,6,1,True,balanced,sqrt,0.7275862068965517,0.5659340659340659,0.7592137592137592,0.4510948905109489,0.8188638068608061,0.7165044993678574,0.7180851063829787,OK
400,entropy,3,6,1,True,balanced,log2,0.7275862068965517,0.5659340659340659,0.7592137592137592,0.4510948905109489,0.8188638068608061,0.7165044993678574,0.7180851063829787,OK
400,entropy,3,6,1,True,,sqrt,0.774712643678161,0.10091743119266056,0.05405405405405406,0.7586206896551724,0.8203319257332762,0.7754453919697232,0.7781771132834963,OK
400,entropy,3,6,1,True,,log2,0.774712643678161,0.10091743119266056,0.05405405405405406,0.7586206896551724,0.8203319257332762,0.7754453919697232,0.7781771132834963,OK
400,entropy,3,6,2,False,balanced,sqrt,0.7275862068965517,0.5698729582577132,0.7714987714987716,0.45179856115107914,0.8165312212574027,0.7087421601923696,0.7137722829212191,OK
400,entropy,3,6,2,False,balanced,log2,0.7275862068965517,0.5698729582577132,0.7714987714987716,0.45179856115107914,0.8165312212574027,0.7087421601923696,0.7137722829212191,OK
400,entropy,3,6,2,False,,sqrt,0.774712643678161,0.10091743119266056,0.05405405405405406,0.7586206896551724,0.8171929345972857,0.7754453919697233,0.777027027027027,OK
400,entropy,3,6,2,False,,log2,0.774712643678161,0.10091743119266056,0.05405405405405406,0.7586206896551724,0.8171929345972857,0.7754453919697233,0.777027027027027,OK
400,entropy,3,6,2,True,balanced,sqrt,0.7275862068965517,0.5659340659340659,0.7592137592137592,0.4510948905109489,0.8188638068608061,0.7163607179156648,0.7180851063829787,OK
400,entropy,3,6,2,True,balanced,log2,0.7275862068965517,0.5659340659340659,0.7592137592137592,0.4510948905109489,0.8188638068608061,0.7163607179156648,0.7180851063829787,OK
400,entropy,3,6,2,True,,sqrt,0.774712643678161,0.10091743119266056,0.05405405405405406,0.7586206896551724,0.8203263960953382,0.7753016105175305,0.7781771132834963,OK
400,entropy,3,6,2,True,,log2,0.774712643678161,0.10091743119266056,0.05405405405405406,0.7586206896551724,0.8203263960953382,0.7753016105175305,0.7781771132834963,OK
400,entropy,3,6,4,False,balanced,sqrt,0.7275862068965517,0.5698729582577132,0.7714987714987716,0.45179856115107914,0.8165293780447567,0.708598378740177,0.7137722829212191,OK
400,entropy,3,6,4,False,balanced,log2,0.7275862068965517,0.5698729582577132,0.7714987714987716,0.45179856115107914,0.8165293780447567,0.708598378740177,0.7137722829212191,OK
400,entropy,3,6,4,False,,sqrt,0.774712643678161,0.10091743119266056,0.05405405405405406,0.7586206896551724,0.8172261124249123,0.775157829065338,0.777027027027027,OK
400,entropy,3,6,4,False,,log2,0.774712643678161,0.10091743119266056,0.05405405405405406,0.7586206896551724,0.8172261124249123,0.775157829065338,0.777027027027027,OK
400,entropy,3,6,4,True,balanced,sqrt,0.7281609195402299,0.5672461116193962,0.7616707616707616,0.4518950437317784,0.8188711797113899,0.7165044993678574,0.7182288671650374,OK
